Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
mrs-dalloway-cappuccino-classics-9789349042643,Mrs Dalloway (Cappuccino Classics),<table><tr><td><strong>Author(s)</strong></td><td>VIRGINIA WOOLF</td></tr><tr><td><strong>Publisher</strong></td><td>THE BROWSER | CUPPA CLASSICS</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789349042643</td></tr></table>,THE BROWSER | CUPPA CLASSICS,Media > Books,Books,"English, Hard Cover, VIRGINIA WOOLF",TRUE,Title,Default Title,9789349042643,shopify,28,deny,manual,599,,TRUE,FALSE,9789349042643,https://covers.openlibrary.org/b/isbn/9789349042643-L.jpg,1,Mrs Dalloway (Cappuccino Classics),active
busy-halloween-a-push-pull-slide-book-9781529088359,"Busy Halloween: A Push, Pull, Slide Book",<table><tr><td><strong>Author(s)</strong></td><td>Louise Forshaw</td></tr><tr><td><strong>Publisher</strong></td><td>Pan Macmillan</td></tr><tr><td><strong>Published</strong></td><td>2025</td></tr><tr><td><strong>Pages</strong></td><td>10</td></tr><tr><td><strong>Format</strong></td><td>Board Book</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781529088359</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781529088359' target='_blank'>Open Library</a></td></tr></table>,Pan Macmillan,Media > Books,Books,"English, Board Book, Louise Forshaw",TRUE,Title,Default Title,9781529088359,shopify,14,deny,manual,499,,TRUE,FALSE,9781529088359,https://covers.openlibrary.org/b/isbn/9781529088359-L.jpg,1,"Busy Halloween: A Push, Pull, Slide Book",active
the-woman-who-wore-a-hat-a-timeless-indian-novella-9789363360815,THE WOMAN WHO WORE A HAT {A TIMELESS INDIAN NOVELLA},<table><tr><td><strong>Author(s)</strong></td><td>KAMAL DESAI TRANSLATED FROM MARATHI BY SHANTA GOKHALE</td></tr><tr><td><strong>Publisher</strong></td><td>Speaking Tiger</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789363360815</td></tr></table>,Speaking Tiger,Media > Books,Books,"English, Paper Back, KAMAL DESAI TRANSLATED FROM MARATHI BY SHANTA GOKHALE",TRUE,Title,Default Title,9789363360815,shopify,7,deny,manual,399,,TRUE,FALSE,9789363360815,https://covers.openlibrary.org/b/isbn/9789363360815-L.jpg,1,THE WOMAN WHO WORE A HAT {A TIMELESS INDIAN NOVELLA},active
it-s-easy-to-be-healthy-hindi-9789369527007,IT'S EASY TO BE HEALTHY (HINDI),<table><tr><td><strong>Author(s)</strong></td><td>MALAIKA ARORA</td></tr><tr><td><strong>Publisher</strong></td><td>Bloomsbury</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>Hindi</td></tr><tr><td><strong>ISBN</strong></td><td>9789369527007</td></tr></table>,Bloomsbury,Media > Books,Books,"Hindi, Paper Back, MALAIKA ARORA",TRUE,Title,Default Title,9789369527007,shopify,200,deny,manual,399,,TRUE,FALSE,9789369527007,https://covers.openlibrary.org/b/isbn/9789369527007-L.jpg,1,IT'S EASY TO BE HEALTHY (HINDI),active
game-quest-3-glitch-9789359549033,GAME QUEST #3: GLITCH,<table><tr><td><strong>Author(s)</strong></td><td>ASH WU</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359549033</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, ASH WU",TRUE,Title,Default Title,9789359549033,shopify,18,deny,manual,399,,TRUE,FALSE,9789359549033,https://covers.openlibrary.org/b/isbn/9789359549033-L.jpg,1,GAME QUEST #3: GLITCH,active
bad-guys-movie-2-joke-book-9789359541501,BAD GUYS MOVIE 2 JOKE BOOK,<table><tr><td><strong>Author(s)</strong></td><td>Arie Kaplan</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359541501</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, Arie Kaplan",TRUE,Title,Default Title,9789359541501,shopify,17,deny,manual,399,,TRUE,FALSE,9789359541501,https://covers.openlibrary.org/b/isbn/9789359541501-L.jpg,1,BAD GUYS MOVIE 2 JOKE BOOK,active
princess-incognito-03-wrong-time-to-fight-crime-9789359542515,PRINCESS INCOGNITO #03: WRONG TIME TO FIGHT CRIME,<table><tr><td><strong>Author(s)</strong></td><td>NJ HUMPHREYS</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC ASIA SDN BHD</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359542515</td></tr></table>,SCHOLASTIC ASIA SDN BHD,Media > Books,Books,"English, Paper Back, NJ HUMPHREYS",TRUE,Title,Default Title,9789359542515,shopify,37,deny,manual,350,,TRUE,FALSE,9789359542515,https://covers.openlibrary.org/b/isbn/9789359542515-L.jpg,1,PRINCESS INCOGNITO #03: WRONG TIME TO FIGHT CRIME,active
furriest-animals-wild-world-top-10-9789359544885,FURRIEST ANIMALS (WILD WORLD: TOP 10),<table><tr><td><strong>Author(s)</strong></td><td>BRENNA MALONEY</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359544885</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, BRENNA MALONEY",TRUE,Title,Default Title,9789359544885,shopify,26,deny,manual,299,,TRUE,FALSE,9789359544885,https://covers.openlibrary.org/b/isbn/9789359544885-L.jpg,1,FURRIEST ANIMALS (WILD WORLD: TOP 10),active
beep-vroom-vroom-9781805442004,Beep! Vroom-Vroom!,<table><tr><td><strong>Author(s)</strong></td><td>Alexander Cox</td></tr><tr><td><strong>Publisher</strong></td><td>Make Believe Ideas</td></tr><tr><td><strong>Published</strong></td><td>2024</td></tr><tr><td><strong>Format</strong></td><td>Board Book</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781805442004</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781805442004' target='_blank'>Open Library</a></td></tr></table>,Make Believe Ideas,Media > Books,Books,"English, Board Book, Alexander Cox",TRUE,Title,Default Title,9781805442004,shopify,1,deny,manual,699,,TRUE,FALSE,9781805442004,https://covers.openlibrary.org/b/isbn/9781805442004-L.jpg,1,Beep! Vroom-Vroom!,active
mr-snail-s-counting-trails-9781805441359,MR SNAIL S COUNTING TRAILS,<table><tr><td><strong>Author(s)</strong></td><td>Rosie Greening</td></tr><tr><td><strong>Publisher</strong></td><td>Make Believe Ideas Ltd - UK</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781805441359</td></tr></table>,Make Believe Ideas Ltd - UK,Media > Books,Books,"English, Hard Back, Rosie Greening",TRUE,Title,Default Title,9781805441359,shopify,8,deny,manual,699,,TRUE,FALSE,9781805441359,https://covers.openlibrary.org/b/isbn/9781805441359-L.jpg,1,MR SNAIL S COUNTING TRAILS,active
big-stickers-for-little-hands-dinosaur-island-9781788430685,Big Stickers for Little Hands: Dinosaur Island,<table><tr><td><strong>Author(s)</strong></td><td>Make Believe Ideas</td></tr><tr><td><strong>Publisher</strong></td><td>Make Believe Ideas</td></tr><tr><td><strong>Published</strong></td><td>2018-07-01</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781788430685</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781788430685' target='_blank'>Open Library</a></td></tr></table>,Make Believe Ideas,Media > Books,Books,"English, Paper Back, Make Believe Ideas",TRUE,Title,Default Title,9781788430685,shopify,11,deny,manual,399,,TRUE,FALSE,9781788430685,https://covers.openlibrary.org/b/isbn/9781788430685-L.jpg,1,Big Stickers for Little Hands: Dinosaur Island,active
angel-the-dci-ryan-mysteries-book-4-9781804960189,ANGEL (THE DCI RYAN MYSTERIES BOOK 4),"<table><tr><td><strong>Author(s)</strong></td><td>ROSS, LJ</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781804960189</td></tr></table>",PRH UK PENGUIN,Media > Books,Books,"English, Paper Back, ROSS, LJ",TRUE,Title,Default Title,9781804960189,shopify,1,deny,manual,699,,TRUE,FALSE,9781804960189,https://covers.openlibrary.org/b/isbn/9781804960189-L.jpg,1,ANGEL (THE DCI RYAN MYSTERIES BOOK 4),active
diary-of-a-pug-14-pug-the-unicorn-a-branches-book-9789359540689,DIARY OF A PUG #14: PUG THE UNICORN (A BRANCHES BOOK),<table><tr><td><strong>Author(s)</strong></td><td>Kyla May</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789359540689</td></tr></table>,SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, Kyla May",TRUE,Title,Default Title,9789359540689,shopify,11,deny,manual,350,,TRUE,FALSE,9789359540689,https://covers.openlibrary.org/b/isbn/9789359540689-L.jpg,1,DIARY OF A PUG #14: PUG THE UNICORN (A BRANCHES BOOK),active
unicorn-babies-9780702322549,UNICORN BABIES,<table><tr><td><strong>Author(s)</strong></td><td>Lucy Rowland</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780702322549</td></tr></table>,SCHOLASTIC UK,Media > Books,Books,"English, Paper Back, Lucy Rowland",TRUE,Title,Default Title,9780702322549,shopify,10,deny,manual,395,,TRUE,FALSE,9780702322549,https://covers.openlibrary.org/b/isbn/9780702322549-L.jpg,1,UNICORN BABIES,active
this-book-is-full-of-poop-pb-9780702329791,This Book Is Full of Poop (PB),"<table><tr><td><strong>Author(s)</strong></td><td>Gareth Peter, Mike Byrne</td></tr><tr><td><strong>Publisher</strong></td><td>Scholastic</td></tr><tr><td><strong>Published</strong></td><td>2025</td></tr><tr><td><strong>Pages</strong></td><td>32</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780702329791</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780702329791' target='_blank'>Open Library</a></td></tr></table>",Scholastic,Media > Books,Books,"English, Paper Back, Gareth Peter, Mike Byrne, Children's fiction",TRUE,Title,Default Title,9780702329791,shopify,12,deny,manual,395,,TRUE,FALSE,9780702329791,https://covers.openlibrary.org/b/isbn/9780702329791-L.jpg,1,This Book Is Full of Poop (PB),active
talk-9780241996829,TALK,"<table><tr><td><strong>Author(s)</strong></td><td>WOOD BROOKS, ALISON</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN GL</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780241996829</td></tr></table>",PRH UK PENGUIN GL,Media > Books,Books,"English, Paper Back, WOOD BROOKS, ALISON",TRUE,Title,Default Title,9780241996829,shopify,32,deny,manual,799,,TRUE,FALSE,9780241996829,https://covers.openlibrary.org/b/isbn/9780241996829-L.jpg,1,TALK,active
what-s-your-dream-9781804950807,WHAT'S YOUR DREAM?,"<table><tr><td><strong>Author(s)</strong></td><td>SQUIBB, SIMON</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN CORNERSTONE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781804950807</td></tr></table>",PRH UK PENGUIN CORNERSTONE,Media > Books,Books,"English, Paper Back, SQUIBB, SIMON",TRUE,Title,Default Title,9781804950807,shopify,172,deny,manual,699,,TRUE,FALSE,9781804950807,https://covers.openlibrary.org/b/isbn/9781804950807-L.jpg,1,WHAT'S YOUR DREAM?,active
change-your-life-in-seven-days-9780857509567,CHANGE YOUR LIFE IN SEVEN DAYS,<table><tr><td><strong>Author(s)</strong></td><td>MCKENNA PAUL</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK BANTAM UK</td></tr><tr><td><strong>Format</strong></td><td>Trade Paperback</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780857509567</td></tr></table>,PRH UK BANTAM UK,Media > Books,Books,"English, Trade Paperback, MCKENNA PAUL",TRUE,Title,Default Title,9780857509567,shopify,69,deny,manual,999,,TRUE,FALSE,9780857509567,https://covers.openlibrary.org/b/isbn/9780857509567-L.jpg,1,CHANGE YOUR LIFE IN SEVEN DAYS,active
i-don-t-think-i-m-straight-9781529958867,I don't Think I'm Straight,"<p><p><b><i>'breathtaking poetry' - Donna Ashworth<br> <br> 'this book made me gayer' - Michaela Angemeer<br> <br> 'a powerful reminder that we're not alone' - Courtney Peppernell</i></b><br> <br> <br> <b>'To every woman I have ever loved, and to those I was afraid to.'</b><br> <br> A poetic exploration of sapphic love and self-discovery from Isabella Dorta.<br> <br> This collection will guide you on an empowering journey to explore sexuality with courage and understanding.<br> <br> A coming-of-age, coming-out story that will leave you feeling seen, heard, and comforted, no matter which side of the closet you're on.</p></p>
<table><tr><td><strong>Author(s)</strong></td><td>isabella dorta</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Random House NZ</td></tr><tr><td><strong>Published</strong></td><td>2026-01-06</td></tr><tr><td><strong>Format</strong></td><td>Trade Paperback</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781529958867</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781529958867' target='_blank'>Open Library</a></td></tr></table>",Penguin Random House NZ,Media > Books,Books,"English, Trade Paperback, isabella dorta",TRUE,Title,Default Title,9781529958867,shopify,27,deny,manual,899,,TRUE,FALSE,9781529958867,https://images.isbndb.com/covers/20010393482732.jpg,1,I don't Think I'm Straight,active
holy-island-9781804960158,Holy Island,<table><tr><td><strong>Author(s)</strong></td><td>Lj Ross</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Random House NZ</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781804960158</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781804960158' target='_blank'>Open Library</a></td></tr></table>,Penguin Random House NZ,Media > Books,Books,"English, Paper Back, Lj Ross",TRUE,Title,Default Title,9781804960158,shopify,5,deny,manual,599,,TRUE,FALSE,9781804960158,https://covers.openlibrary.org/b/isbn/9781804960158-L.jpg,1,Holy Island,active
the-rock-the-dci-ryan-mysteries-book-18-9781804960325,THE ROCK (THE DCI RYAN MYSTERIES BOOK 18),"<table><tr><td><strong>Author(s)</strong></td><td>ROSS, LJ</td></tr><tr><td><strong>Publisher</strong></td><td>PRH UK PENGUIN</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781804960325</td></tr></table>",PRH UK PENGUIN,Media > Books,Books,"English, Paper Back, ROSS, LJ",TRUE,Title,Default Title,9781804960325,shopify,1,deny,manual,699,,TRUE,FALSE,9781804960325,https://covers.openlibrary.org/b/isbn/9781804960325-L.jpg,1,THE ROCK (THE DCI RYAN MYSTERIES BOOK 18),active
