Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
classic-essential-chocolate-9783829023870,Classic Essential Chocolate,"<table><tr><td><strong>Author(s)</strong></td><td>Spinner (undifferentiated)</td></tr><tr><td><strong>Publisher</strong></td><td>Konemann UK Ltd</td></tr><tr><td><strong>Published</strong></td><td>March 15, 2000</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9783829023870</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9783829023870' target='_blank'>Open Library</a></td></tr></table>",Konemann UK Ltd,Media > Books,Books,"English, Paper Back, Spinner (undifferentiated)",TRUE,Title,Default Title,9783829023870,shopify,1,deny,manual,160,,TRUE,FALSE,9783829023870,https://covers.openlibrary.org/b/isbn/9783829023870-L.jpg,1,Classic Essential Chocolate,active
los-siets-libros-del-kama-sutra-spanish-9788425337994,Los Siets Libros Del Kama Sutra / Spanish,<table><tr><td><strong>Author(s)</strong></td><td>LANCE DANE</td></tr><tr><td><strong>Publisher</strong></td><td>Grijalbo Mondadori (Int.)</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>Spanish</td></tr><tr><td><strong>ISBN</strong></td><td>9788425337994</td></tr></table>,Grijalbo Mondadori (Int.),Media > Books,Books,"Spanish, Hard Cover, LANCE DANE",TRUE,Title,Default Title,9788425337994,shopify,100,deny,manual,2500,,TRUE,FALSE,9788425337994,https://covers.openlibrary.org/b/isbn/9788425337994-L.jpg,1,Los Siets Libros Del Kama Sutra / Spanish,active
tapas-9783829031783,Tapas,<table><tr><td><strong>Author(s)</strong></td><td>Anne Wilson</td></tr><tr><td><strong>Publisher</strong></td><td>Könemann</td></tr><tr><td><strong>Published</strong></td><td>1998</td></tr><tr><td><strong>Pages</strong></td><td>64</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9783829031783</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9783829031783' target='_blank'>Open Library</a></td></tr></table>,Könemann,Media > Books,Books,"English, Paper Back, Anne Wilson",TRUE,Title,Default Title,9783829031783,shopify,1,deny,manual,160,,TRUE,FALSE,9783829031783,https://covers.openlibrary.org/b/id/10812109-L.jpg,1,Tapas,active
mcad-mcse-mcdba-self-paced-training-kit-microsoft-sql-server-2000-database-design-and-implementati-9788120323452,Mcad Mcse Mcdba Self-paced Training Kit: Microsoft Sql Server? 2000 Database Design And Implementati,<table><tr><td><strong>Author(s)</strong></td><td>MICROSOFT CORPORATION</td></tr><tr><td><strong>Publisher</strong></td><td>PHI Learning Pvt. Ltd.</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788120323452</td></tr></table>,PHI Learning Pvt. Ltd.,Media > Books,Books,"English, Paper Back, MICROSOFT CORPORATION",TRUE,Title,Default Title,9788120323452,shopify,1,deny,manual,695,,TRUE,FALSE,9788120323452,https://covers.openlibrary.org/b/isbn/9788120323452-L.jpg,1,Mcad Mcse Mcdba Self-paced Training Kit: Microsoft Sql Server? 2000 Database Design And Implementati,active
golden-india-india-9788174370518,Golden India: India,"<table><tr><td><strong>Author(s)</strong></td><td>Biraj Bose</td></tr><tr><td><strong>Publisher</strong></td><td>Lustre P., Roli Books Pvt Ltd</td></tr><tr><td><strong>Published</strong></td><td>1999</td></tr><tr><td><strong>Pages</strong></td><td>80</td></tr><tr><td><strong>Format</strong></td><td>Hard Bound</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788174370518</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9788174370518' target='_blank'>Open Library</a></td></tr></table>","Lustre P., Roli Books Pvt Ltd",Media > Books,Books,"English, Hard Bound, Biraj Bose, Geography",TRUE,Title,Default Title,9788174370518,shopify,1,deny,manual,325,,TRUE,FALSE,9788174370518,https://covers.openlibrary.org/b/id/3323439-L.jpg,1,Golden India: India,active
himalayan-dhaba-9780525946908,Himalayan dhaba,"<p>Originally published: Oregon : Crispin/Hammer Publishing Co., 2001.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Craig Joseph Danner</td></tr><tr><td><strong>Publisher</strong></td><td>Dutton</td></tr><tr><td><strong>Published</strong></td><td>2002</td></tr><tr><td><strong>Pages</strong></td><td>263</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780525946908</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780525946908' target='_blank'>Open Library</a></td></tr></table>",Dutton,Media > Books,Books,"English, Hard Back, Craig Joseph Danner, Women physicians, Americans, Fiction, Fiction, medical, India, fiction, Widows, fiction, Physicians, fiction",TRUE,Title,Default Title,9780525946908,shopify,114,deny,manual,395,,TRUE,FALSE,9780525946908,https://covers.openlibrary.org/b/isbn/9780525946908-L.jpg,1,Himalayan dhaba,active
wuthering-heights-penguin-classics-9780141439556,Wuthering Heights (Penguin Classics),<table><tr><td><strong>Author(s)</strong></td><td>EMILY BRONTE</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Classics</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780141439556</td></tr></table>,Penguin Classics,Media > Books,Books,"English, Paper Back, EMILY BRONTE",TRUE,Title,Default Title,9780141439556,shopify,69,deny,manual,450,,TRUE,FALSE,9780141439556,https://covers.openlibrary.org/b/isbn/9780141439556-L.jpg,1,Wuthering Heights (Penguin Classics),active
the-inner-edge-9780070495098,The Inner Edge,<table><tr><td><strong>Author(s)</strong></td><td>Gail Ferguson</td></tr><tr><td><strong>Publisher</strong></td><td>McGraw Hill Education</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780070495098</td></tr></table>,McGraw Hill Education,Media > Books,Books,"English, Paper Back, Gail Ferguson",TRUE,Title,Default Title,9780070495098,shopify,48,deny,manual,275,,TRUE,FALSE,9780070495098,https://covers.openlibrary.org/b/isbn/9780070495098-L.jpg,1,The Inner Edge,active
secret-history-9780140167771,Secret History,"<table><tr><td><strong>Author(s)</strong></td><td>Tartt, Donna</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Random House UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780140167771</td></tr></table>",Penguin Random House UK,Media > Books,Books,"English, Paper Back, Tartt, Donna",TRUE,Title,Default Title,9780140167771,shopify,4,deny,manual,699,,TRUE,FALSE,9780140167771,https://covers.openlibrary.org/b/isbn/9780140167771-L.jpg,1,Secret History,active
tell-me-your-dreams-9788172234904,Tell Me Your Dreams,"<table><tr><td><strong>Author(s)</strong></td><td>Sidney Sheldon</td></tr><tr><td><strong>Publisher</strong></td><td>Harper Collins, India</td></tr><tr><td><strong>Published</strong></td><td>2000-12-01</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788172234904</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9788172234904' target='_blank'>Open Library</a></td></tr></table>","Harper Collins, India",Media > Books,Books,"English, Paper Back, Sidney Sheldon",TRUE,Title,Default Title,9788172234904,shopify,1,deny,manual,499,,TRUE,FALSE,9788172234904,https://covers.openlibrary.org/b/isbn/9788172234904-L.jpg,1,Tell Me Your Dreams,active
majestic-india-hb-9788172340841,Majestic India (HB),<table><tr><td><strong>Author(s)</strong></td><td>TARUN CHOPRA</td></tr><tr><td><strong>Publisher</strong></td><td>PRAKASH BOOKS</td></tr><tr><td><strong>Format</strong></td><td>Hard Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788172340841</td></tr></table>,PRAKASH BOOKS,Media > Books,Books,"English, Hard Cover, TARUN CHOPRA",TRUE,Title,Default Title,9788172340841,shopify,200,deny,manual,999,,TRUE,FALSE,9788172340841,https://covers.openlibrary.org/b/isbn/9788172340841-L.jpg,1,Majestic India (HB),active
what-tms-keeping-your-customers-up-at-night-9780070587625,Whatâ€TMs Keeping Your Customers up at Night,<table><tr><td><strong>Author(s)</strong></td><td>VICTORIA MORAN</td></tr><tr><td><strong>Publisher</strong></td><td>McGraw Hill Education</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780070587625</td></tr></table>,McGraw Hill Education,Media > Books,Books,"English, Paper Back, VICTORIA MORAN",TRUE,Title,Default Title,9780070587625,shopify,95,deny,manual,225,,TRUE,FALSE,9780070587625,https://covers.openlibrary.org/b/isbn/9780070587625-L.jpg,1,Whatâ€TMs Keeping Your Customers up at Night,active
kim-9788187981565,Kim,<table><tr><td><strong>Author(s)</strong></td><td>RUDYARD KIPLING</td></tr><tr><td><strong>Publisher</strong></td><td>Indialog Publications Pvt Ltd</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788187981565</td></tr></table>,Indialog Publications Pvt Ltd,Media > Books,Books,"English, Paper Back, RUDYARD KIPLING",TRUE,Title,Default Title,9788187981565,shopify,1,deny,manual,199,,TRUE,FALSE,9788187981565,https://covers.openlibrary.org/b/isbn/9788187981565-L.jpg,1,Kim,active
kings-and-queens-9781842294376,Kings and Queens,"<p>Sticker Timeline</p>
<table><tr><td><strong>Author(s)</strong></td><td>Fran Pickering</td></tr><tr><td><strong>Publisher</strong></td><td>Top That Publishing PLC</td></tr><tr><td><strong>Published</strong></td><td>February 2003</td></tr><tr><td><strong>Pages</strong></td><td>12</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781842294376</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781842294376' target='_blank'>Open Library</a></td></tr></table>",Top That Publishing PLC,Media > Books,Books,"English, Paper Back, Fran Pickering",TRUE,Title,Default Title,9781842294376,shopify,1,deny,manual,245,,TRUE,FALSE,9781842294376,https://covers.openlibrary.org/b/id/2988855-L.jpg,1,Kings and Queens,active
exploration-and-discovery-9781842294369,Exploration and Discovery,"<p>Sticker Timeline</p>
<table><tr><td><strong>Author(s)</strong></td><td>Simon Mugford</td></tr><tr><td><strong>Publisher</strong></td><td>Top That Publishing PLC</td></tr><tr><td><strong>Published</strong></td><td>February 2003</td></tr><tr><td><strong>Pages</strong></td><td>12</td></tr><tr><td><strong>Format</strong></td><td>Mixed Media Product</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781842294369</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781842294369' target='_blank'>Open Library</a></td></tr></table>",Top That Publishing PLC,Media > Books,Books,"English, Mixed Media Product, Simon Mugford",TRUE,Title,Default Title,9781842294369,shopify,1,deny,manual,245,,TRUE,FALSE,9781842294369,https://covers.openlibrary.org/b/id/2020796-L.jpg,1,Exploration and Discovery,active
what-it-rlly-takes-to-get-into-the-ivy-l-9780070590533,WHAT IT RLLY TAKES TO GET INTO THE IVY L,<table><tr><td><strong>Author(s)</strong></td><td>CHUSK HUGHES</td></tr><tr><td><strong>Publisher</strong></td><td>McGRAW - HILL INTERNATIONAL</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780070590533</td></tr></table>,McGRAW - HILL INTERNATIONAL,Media > Books,Books,"English, Paper Back, CHUSK HUGHES",TRUE,Title,Default Title,9780070590533,shopify,6,deny,manual,250,,TRUE,FALSE,9780070590533,https://covers.openlibrary.org/b/isbn/9780070590533-L.jpg,1,WHAT IT RLLY TAKES TO GET INTO THE IVY L,active
comprehensive-physics-for-aieee-9788179680513,Comprehensive Physics for AIEEE,"<table><tr><td><strong>Author(s)</strong></td><td>NARINDER KUMAR</td></tr><tr><td><strong>Publisher</strong></td><td>Laxmi Publications</td></tr><tr><td><strong>Published</strong></td><td>December 1, 2005</td></tr><tr><td><strong>Pages</strong></td><td>654</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788179680513</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9788179680513' target='_blank'>Open Library</a></td></tr></table>",Laxmi Publications,Media > Books,Books,"English, Paper Back, NARINDER KUMAR",TRUE,Title,Default Title,9788179680513,shopify,1,deny,manual,285,,TRUE,FALSE,9788179680513,https://covers.openlibrary.org/b/id/5255666-L.jpg,1,Comprehensive Physics for AIEEE,active
school-organisation-9788125911326,School Organisation,<table><tr><td><strong>Author(s)</strong></td><td>CHAUBEY</td></tr><tr><td><strong>Publisher</strong></td><td>UBS PUBLISHER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9788125911326</td></tr></table>,UBS PUBLISHER,Media > Books,Books,"English, Paper Back, CHAUBEY",TRUE,Title,Default Title,9788125911326,shopify,1,deny,manual,150,,TRUE,FALSE,9788125911326,https://covers.openlibrary.org/b/isbn/9788125911326-L.jpg,1,School Organisation,active
low-fat-9781405438919,Low - Fat,<table><tr><td><strong>Author(s)</strong></td><td>NIL</td></tr><tr><td><strong>Publisher</strong></td><td>PARRAGON</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781405438919</td></tr></table>,PARRAGON,Media > Books,Books,"English, Paper Back, NIL",TRUE,Title,Default Title,9781405438919,shopify,1,deny,manual,195,,TRUE,FALSE,9781405438919,https://covers.openlibrary.org/b/isbn/9781405438919-L.jpg,1,Low - Fat,active
man-s-search-for-meaning-the-classic-tribute-to-hope-from-the-holocaust-9781844132393,Man's Search for Meaning: The classic tribute to hope from the Holocaust,"<p>UK</p>
<table><tr><td><strong>Author(s)</strong></td><td>Viktor E. Frankl</td></tr><tr><td><strong>Publisher</strong></td><td>Rider</td></tr><tr><td><strong>Published</strong></td><td>2004</td></tr><tr><td><strong>Pages</strong></td><td>156</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781844132393</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781844132393' target='_blank'>Open Library</a></td></tr></table>",Rider,Media > Books,Books,"English, Paper Back, Viktor E. Frankl, Nazi concentration camps, psychotherapy, meaning of life, freedom of choice, kapo, Konzentrationslager, Erlebnisbericht, spirituality, war and conflict, autobiography",TRUE,Title,Default Title,9781844132393,shopify,6,deny,manual,799,,TRUE,FALSE,9781844132393,https://covers.openlibrary.org/b/id/11439091-L.jpg,1,Man's Search for Meaning: The classic tribute to hope from the Holocaust,active
letters-from-a-father-to-his-daughter-9780670058167,Letters from a Father to His Daughter,"<table><tr><td><strong>Author(s)</strong></td><td>Nehru, Jawaharlal</td></tr><tr><td><strong>Publisher</strong></td><td>Viking (India)</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780670058167</td></tr></table>",Viking (India),Media > Books,Books,"English, Hard Back, Nehru, Jawaharlal",TRUE,Title,Default Title,9780670058167,shopify,200,deny,manual,399,,TRUE,FALSE,9780670058167,https://covers.openlibrary.org/b/id/14603258-L.jpg,1,Letters from a Father to His Daughter,active
the-old-man-and-the-sea-9780099908401,The Old Man and the Sea,"<table><tr><td><strong>Author(s)</strong></td><td>HEMINGWAY, ERNEST</td></tr><tr><td><strong>Publisher</strong></td><td>Arrow Books</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099908401</td></tr></table>",Arrow Books,Media > Books,Books,"English, Paper Back, HEMINGWAY, ERNEST",TRUE,Title,Default Title,9780099908401,shopify,120,deny,manual,175,,TRUE,FALSE,9780099908401,https://covers.openlibrary.org/b/id/15216426-L.jpg,1,The Old Man and the Sea,active
body-mind-balancing-using-your-mind-to-heal-your-body-9780312334444,Body Mind Balancing: Using Your Mind to Heal Your Body,<table><tr><td><strong>Author(s)</strong></td><td>OSHO</td></tr><tr><td><strong>Publisher</strong></td><td>St. Martin's Griffin</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780312334444</td></tr></table>,St. Martin's Griffin,Media > Books,Books,"English, Paper Back, OSHO",TRUE,Title,Default Title,9780312334444,shopify,12,deny,manual,699,,TRUE,FALSE,9780312334444,https://covers.openlibrary.org/b/id/180370-L.jpg,1,Body Mind Balancing: Using Your Mind to Heal Your Body,active
path-to-freedom-9780349115818,Path To Freedom,<table><tr><td><strong>Author(s)</strong></td><td>DALAI LAMA</td></tr><tr><td><strong>Publisher</strong></td><td>LITTLE BROWN BOOK GROUP</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780349115818</td></tr></table>,LITTLE BROWN BOOK GROUP,Media > Books,Books,"English, Paper Back, DALAI LAMA",TRUE,Title,Default Title,9780349115818,shopify,2,deny,manual,699,,TRUE,FALSE,9780349115818,https://covers.openlibrary.org/b/isbn/9780349115818-L.jpg,1,Path To Freedom,active
inside-himalaya-9780297843702,Inside Himalaya,<table><tr><td><strong>Author(s)</strong></td><td>MICHAEL PALIN</td></tr><tr><td><strong>Publisher</strong></td><td>Orion Publishing Co</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780297843702</td></tr></table>,Orion Publishing Co,Media > Books,Books,"English, Hard Back, MICHAEL PALIN",TRUE,Title,Default Title,9780297843702,shopify,46,deny,manual,3490,,TRUE,FALSE,9780297843702,https://covers.openlibrary.org/b/isbn/9780297843702-L.jpg,1,Inside Himalaya,active
dont-oil-the-squeaky-wheel-9780070598232,Dont Oil The Squeaky Wheel,<table><tr><td><strong>Author(s)</strong></td><td>RINKE</td></tr><tr><td><strong>Publisher</strong></td><td>McGraw Hill Education</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780070598232</td></tr></table>,McGraw Hill Education,Media > Books,Books,"English, Paper Back, RINKE",TRUE,Title,Default Title,9780070598232,shopify,2,deny,manual,250,,TRUE,FALSE,9780070598232,https://covers.openlibrary.org/b/isbn/9780070598232-L.jpg,1,Dont Oil The Squeaky Wheel,active
the-chocolate-covered-contest-9780671034436,The Chocolate-covered Contest,<table><tr><td><strong>Author(s)</strong></td><td>KEENE CAROLYN</td></tr><tr><td><strong>Publisher</strong></td><td>SIMON & SCHUSTER</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780671034436</td></tr></table>,SIMON & SCHUSTER,Media > Books,Books,"English, Paper Back, KEENE CAROLYN",TRUE,Title,Default Title,9780671034436,shopify,2,deny,manual,250,,TRUE,FALSE,9780671034436,https://covers.openlibrary.org/b/isbn/9780671034436-L.jpg,1,The Chocolate-covered Contest,active
