Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
nisekoi-false-love-what-s-in-a-name-9781421564494,Nisekoi =: False love : What's in a name?,"<p>First published in Japan in 2011 by Shueisha Inc., Tokyo.Manga format reads from back to front, right to left.9YA Childrens Plus, Inc.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Naoshi Komi</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421564494</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421564494' target='_blank'>Open Library</a></td></tr></table>",Viz Media,Media > Books,Books,"English, Paper Back, Naoshi Komi, Man-woman relationships, High school students, Gangs, Comic books, strips, Vendetta, Comics & graphic novels, manga, romance, nyt:manga=2014-05-25, New York Times bestseller",TRUE,Title,Default Title,9781421564494,shopify,4,deny,manual,899,,TRUE,FALSE,9781421564494,https://images.isbndb.com/covers/3326683482694.jpg,1,Nisekoi =: False love : What's in a name?,active
genkaku-picasso-9781421536750,Genkaku Picasso,"<table><tr><td><strong>Author(s)</strong></td><td>Furuya Usamaru</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media, VIZ Media</td></tr><tr><td><strong>Published</strong></td><td>2010</td></tr><tr><td><strong>Pages</strong></td><td>249</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421536750</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421536750' target='_blank'>Open Library</a></td></tr></table>","Viz Media, VIZ Media",Media > Books,Books,"English, Paper Back, Furuya Usamaru, Helping behavior, Conduct of life, Teenagers, Artists, Comic books, strips, Comics & graphic novels, general, Artists, fiction",TRUE,Title,Default Title,9781421536750,shopify,11,deny,manual,899,,TRUE,FALSE,9781421536750,https://covers.openlibrary.org/b/id/7693212-L.jpg,1,Genkaku Picasso,active
vampire-knight-9781421573915,Vampire knight,"<p>Translation of: Vanpaia naito.""First published in Japan in 2013 by Hakusensha, Inc., Tokyo""--Colophon.This book reads Manga-style, from right to left.Rated T+ for older teenTranslated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>樋野 まつり</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421573915</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421573915' target='_blank'>Open Library</a></td></tr></table>",Viz Media,Media > Books,Books,"English, Paper Back, 樋野 まつり, Translations into English, Vampires, Graphic novels, High school students, Comic books, strips, Fiction, Romance fiction, Japanese,, Juvenile fiction, Love, nyt:manga=2014-11-02",TRUE,Title,Default Title,9781421573915,shopify,5,deny,manual,899,,TRUE,FALSE,9781421573915,https://covers.openlibrary.org/b/id/10655598-L.jpg,1,Vampire knight,active
death-note-black-edition-vol-2-9781421539652,"Death Note Black Edition, Vol. 2","<p><b>Killer 2-for-1 value on hit thriller Death Note!</b><br><br>Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. But when criminals begin dropping dead, the authorities send the legendary detective L to track down the killer. With L hot on his heels, will Light lose sight of his noble goal...or his life?<br><br><b>Contains Volumes 3 and 4 of </b><i><b>Death Note</b></i><b>!</b><br> <br>Light Yagami is an ace student with great prospects—and he’s bored out of his mind. But all that changes when he finds the Death Note, a notebook dropped by a rogue Shinigami death god. Any human whose name is written in the notebook dies, and now Light has vowed to use the power of the Death Note to rid the world of evil. Will Light’s noble goal succeed, or will the Death Note turn him into the very thing he fights against?</p>
<table><tr><td><strong>Author(s)</strong></td><td>NILL</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421539652</td></tr></table>",Viz Media,Media > Books,Books,"English, Paper Back, NILL",TRUE,Title,Default Title,9781421539652,shopify,19,deny,manual,1499,,TRUE,FALSE,9781421539652,https://images.isbndb.com/covers/3078263482694.jpg,1,"Death Note Black Edition, Vol. 2",active
nisekoi-false-love-kamikaze-9781421576893,Nisekoi =: False love : Kamikaze,"<p>This book reads from right to left.Chiefly illustrations.Rated T for teen.Translated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Naoshi Komi</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media LLC</td></tr><tr><td><strong>Published</strong></td><td>2011</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421576893</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421576893' target='_blank'>Open Library</a></td></tr></table>",VIZ Media LLC,Media > Books,Books,"English, Paper Back, Naoshi Komi, Man-woman relationships, High school students, Gangs, Comic books, strips, Vendetta, Comics & graphic novels, manga, romance, nyt:manga=2015-05-31, New York Times bestseller",TRUE,Title,Default Title,9781421576893,shopify,6,deny,manual,899,,TRUE,FALSE,9781421576893,https://images.isbndb.com/covers/3450673482694.jpg,1,Nisekoi =: False love : Kamikaze,active
margret-h-a-rey-s-curious-george-goes-camping-9780395978351,Margret & H.A. Rey's Curious George goes camping,"<table><tr><td><strong>Author(s)</strong></td><td>Margret Rey, H. A. Rey</td></tr><tr><td><strong>Publisher</strong></td><td>Houghton Mifflin</td></tr><tr><td><strong>Published</strong></td><td>1999</td></tr><tr><td><strong>Pages</strong></td><td>24</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780395978351</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780395978351' target='_blank'>Open Library</a></td></tr></table>",Houghton Mifflin,Media > Books,Books,"English, Paper Back, Margret Rey, H. A. Rey, Juvenile fiction, Camping, Monkeys, Fiction, Curious George (Fictitious character), Monkeys -- Fiction, Camping -- Fiction, Children's fiction, Camping, fiction, Monkeys, fiction",TRUE,Title,Default Title,9780395978351,shopify,2,deny,manual,299,,TRUE,FALSE,9780395978351,https://covers.openlibrary.org/b/id/258072-L.jpg,1,Margret & H.A. Rey's Curious George goes camping,active
picturing-time-the-greatest-photographs-of-raghu-rai-9789384067182,Picturing time: the greatest photographs of Raghu Rai,"<p>Includes index.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Raghu Rai</td></tr><tr><td><strong>Publisher</strong></td><td>Aleph</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Pages</strong></td><td>191</td></tr><tr><td><strong>Format</strong></td><td>Hard Bound</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789384067182</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789384067182' target='_blank'>Open Library</a></td></tr></table>",Aleph,Media > Books,Books,"English, Hard Bound, Raghu Rai, Artistic Photography, Portrait photography, Pictorial works, History",TRUE,Title,Default Title,9789384067182,shopify,4,deny,manual,2999,,TRUE,FALSE,9789384067182,https://images.isbndb.com/covers/5138913485529.jpg,1,Picturing time: the greatest photographs of Raghu Rai,active
geronimo-stilton-cavemice-9-get-the-scoop-geronimo-paperback-nill-9789351030232,"Geronimo Stilton Cavemice #9: Get the Scoop, Geronimo! [Paperback] NILL","<p>Please Read Notes: Brand New, International Softcover Edition, Printed in black and white pages, minor self wear on the cover or pages, Sale restriction may be printed on the book, but Book name, contents, and author are exactly same as Hardcover Edition. Fast delivery through DHL/FedEx express.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Elisabetta Dami</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC INC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789351030232</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789351030232' target='_blank'>Open Library</a></td></tr></table>",SCHOLASTIC INC,Media > Books,Books,"English, Paper Back, Elisabetta Dami, Periodismo, Pueblos prehistóricos, Juvenile fiction, Prehistoric peoples, Journalism, Ficción juvenil, Awards, Ratones, Mice, Children's fiction",TRUE,Title,Default Title,9789351030232,shopify,11,deny,manual,399,,TRUE,FALSE,9789351030232,https://images.isbndb.com/covers/11798893485517.jpg,1,"Geronimo Stilton Cavemice #9: Get the Scoop, Geronimo! [Paperback] NILL",active
the-sky-is-full-of-stars-9780064450027,The sky is full of stars,<table><tr><td><strong>Author(s)</strong></td><td>Franklyn M. Branley</td></tr><tr><td><strong>Publisher</strong></td><td>Harper & Row</td></tr><tr><td><strong>Published</strong></td><td>1983</td></tr><tr><td><strong>Pages</strong></td><td>34</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780064450027</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780064450027' target='_blank'>Open Library</a></td></tr></table>,Harper & Row,Media > Books,Books,"English, Paper Back, Franklyn M. Branley, Constellations, Stars, Juvenile literature, Astronomy, Astronomy, juvenile literature, Stars, juvenile literature, Constellations, juvenile literature",TRUE,Title,Default Title,9780064450027,shopify,1,deny,manual,550,,TRUE,FALSE,9780064450027,https://covers.openlibrary.org/b/id/6563107-L.jpg,1,The sky is full of stars,active
milk-and-honey-9781449474256,Milk and Honey,"<table><tr><td><strong>Author(s)</strong></td><td>Rupi Kaur</td></tr><tr><td><strong>Publisher</strong></td><td>Andrews McMeel Publishing</td></tr><tr><td><strong>Published</strong></td><td>Oct 06, 2015</td></tr><tr><td><strong>Pages</strong></td><td>208</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781449474256</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781449474256' target='_blank'>Open Library</a></td></tr></table>",Andrews McMeel Publishing,Media > Books,Books,"English, Paper Back, Rupi Kaur, Canadian poetry, Survival, Poetry, Women, Poetry (poetic works by one author), nyt:trade-fiction-paperback=2016-05-01, New York Times bestseller, collectionID:TexChallenge2021, BODY, MIND & SPIRIT, FICTION",TRUE,Title,Default Title,9781449474256,shopify,16,deny,manual,599,,TRUE,FALSE,9781449474256,https://covers.openlibrary.org/b/id/15162565-L.jpg,1,Milk and Honey,active
assassination-classroom-vol-2-9781421576084,"Assassination Classroom, Vol. 2","<p>Ever caught yourself screaming, ""I could just kill that teacher""? What would it take to justify such antisocial behavior and weeks of detention? Especially if he's the best teacher you've ever had? Giving you an ""F"" on a quiz? Mispronouncing your name during roll call...again? How about blowing up the moon and threatening to do the same to Mother Earth—unless you take him out first?! Plus a reward of a cool 100 million from the Ministry of Defense! Okay, now that you're committed... How are you going to pull this off? What does your pathetic class of misfits have at their disposal to combat Teach's alien technology, bizarre powers and...tentacles?!<br><br> A sexy new teacher comes to Class 3-E to do the students' job for them. When the 3-E students begin exhibiting signs of self-esteem, Principal Asano demands that Koro Sensei crush their spirits so they continue to set a bad example for the rest of the school to rise above. Then a class field trip goes terribly wrong when two 3-E girls are abducted. Who will come to their rescue...?</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yusei Matsui</td></tr><tr><td><strong>Publisher</strong></td><td>Viz Media</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421576084</td></tr></table>",Viz Media,Media > Books,Books,"English, Paper Back, Yusei Matsui",TRUE,Title,Default Title,9781421576084,shopify,5,deny,manual,899,,TRUE,FALSE,9781421576084,https://images.isbndb.com/covers/3442583482694.jpg,1,"Assassination Classroom, Vol. 2",active
fashion-fairy-princess-rosa-in-sparkle-city-9789351036555,FASHION FAIRY PRINCESS: ROSA IN SPARKLE CITY,<table><tr><td><strong>Author(s)</strong></td><td>Poppy Collins</td></tr><tr><td><strong>Publisher</strong></td><td>SCHOLASTIC UK</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789351036555</td></tr></table>,SCHOLASTIC UK,Media > Books,Books,"English, Paper Back, Poppy Collins",TRUE,Title,Default Title,9789351036555,shopify,50,deny,manual,299,,TRUE,FALSE,9789351036555,https://images.isbndb.com/covers/11862123485517.jpg,1,FASHION FAIRY PRINCESS: ROSA IN SPARKLE CITY,active
