Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
komomo-confiserie-vol-1-9781421581392,"Komomo Confiserie, Vol. 1","<p>Pages numbered from right to left.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Maki Minami</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media LLC</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Pages</strong></td><td>190</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421581392</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421581392' target='_blank'>Open Library</a></td></tr></table>",VIZ Media LLC,Media > Books,Books,"English, Soft Cover, Maki Minami, Bakers, Bullying, Interpersonal relations, Bakeries, Comic books, strips, Comics & graphic novels, romance",TRUE,Title,Default Title,9781421581392,shopify,10,deny,manual,899,,TRUE,FALSE,9781421581392,https://covers.openlibrary.org/b/id/15152946-L.jpg,1,"Komomo Confiserie, Vol. 1",active
kimi-ni-todoke-gn-vol-17-from-me-to-you-c-1-0-1-9781421554785,KIMI NI TODOKE GN VOL 17 FROM ME TO YOU (C: 1-0-1),"<p>A bestselling tale of high-school romance with an (almost) supernatural twist.<br><br>Sawako Kuronuma is the perfect heroine...for a horror movie. Nicknamed ""Sadako"" after the haunting movie character, everyone is afraid to come near her for fear of being cursed. But her whole life changes when she befriends the most popular boy in class, Shota Kazehaya.<br><br>Even though Sawako is dating Kazehaya, lately he’s been distant. When the class Christmas party inspires the bristly Chizu and even insecure Yano into taking the next step in their relationships, Sawako takes drastic action to finally reach Kazehaya.<br><br> Reads R to L (Japanese Style) for teen audiences.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Karuho Shiina</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421554785</td></tr></table>",Viz LLC,Media > Books,Books,"English, Paper Back, Karuho Shiina",TRUE,Title,Default Title,9781421554785,shopify,5,deny,manual,899,,TRUE,FALSE,9781421554785,https://images.isbndb.com/covers/3229593482694.jpg,1,KIMI NI TODOKE GN VOL 17 FROM ME TO YOU (C: 1-0-1),active
kimi-ni-todoke-from-me-to-you-volume-24-9781421585864,Kimi ni Todoke: From Me to You Volume 24,"<p><b>Sawako “Sadako” Kuronuma is the perfect heroine...for a horror movie.</b><br><br>With her jet-black hair, sinister smile and silent demeanor, Sawako “Sadako” Kuronuma always had trouble fitting in. But her whole life changes when she befriends the most popular boy in class, Shota Kazehaya. Can love trump her cursed life?<br><br>It’s been one year since Sawako and Kazehaya confessed their love to each other. With their last high school festival approaching, Sawako gives it her all to make it the best one ever. Meanwhile, Kazehaya seems to be overworking himself...</p>
<table><tr><td><strong>Author(s)</strong></td><td>Karuho Shiina</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421585864</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Karuho Shiina",TRUE,Title,Default Title,9781421585864,shopify,5,deny,manual,899,,TRUE,FALSE,9781421585864,https://images.isbndb.com/covers/3540383482694.jpg,1,Kimi ni Todoke: From Me to You Volume 24,active
kimi-ni-todoke-gn-vol-12-from-me-to-you-9781421540238,KIMI NI TODOKE GN VOL 12 FROM ME TO YOU,"<p>Can a girl who looks like a horror movie character find love?<br><br>Reads R to L (Japanese Style). <br><br>Sawako and Kazehaya are now dating! Sawako's worried that she hasn't told her parents about it, though. Will her father freak out that his little girl has a boyfriend?!</p>
<table><tr><td><strong>Author(s)</strong></td><td>Karuho Shiina</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421540238</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Karuho Shiina",TRUE,Title,Default Title,9781421540238,shopify,4,deny,manual,899,,TRUE,FALSE,9781421540238,https://images.isbndb.com/covers/3084123482694.jpg,1,KIMI NI TODOKE GN VOL 12 FROM ME TO YOU,active
kimi-ni-todoke-from-me-to-you-vol-22-9781421580838,"Kimi ni Todoke: From Me to You, Vol. 22","<p><b>Sawako “Sadako” Kuronuma is the perfect heroine...for a horror movie.</b><br><br>With her jet-black hair, sinister smile and silent demeanor, Sawako “Sadako” Kuronuma always had trouble fitting in. But her whole life changes when she befriends the most popular boy in class, Shota Kazehaya. Can love trump her cursed life?<br><br>As Sawako and her friends strive toward bright futures, can their high school relationships last? Sawako forges an unlikely friendship with Kurumi while studying for college entrance exams, but she and Kazehaya spend less time together than ever. Meanwhile, Chizu is so broken up about Ryu leaving that she finally confesses her true feelings. And Yano wants to confess something to Kento he won’t want to hear...</p>
<table><tr><td><strong>Author(s)</strong></td><td>Karuho Shiina</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421580838</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Karuho Shiina",TRUE,Title,Default Title,9781421580838,shopify,5,deny,manual,899,,TRUE,FALSE,9781421580838,https://images.isbndb.com/covers/3490123482694.jpg,1,"Kimi ni Todoke: From Me to You, Vol. 22",active
legend-of-the-galactic-heroes-vol-3-9781421584966,"Legend of the Galactic Heroes, Vol. 3","<p><b>It’s the master tactician of the ruthless Galactic Empire versus the Free Planets Alliance in Japan’s greatest space opera epic!</b><br><br>In the thirty-sixth century, humanity has conquered the galaxy and colonized countless star systems. The Galactic Empire, modeled along Prussian lines, and the democratic Free Planets Alliance are at war, and the fate of every human being in the universe hangs in the balance. This classic Japanese space opera, adapted into a legendary anime, is finally available in English for the first time.<br><br>A grand scheme for retaking Iserlohn is delivered to Reinhard, who with renewed determination seeks to become ruler of the galaxy and to fulfill the oath he made with a dear, departed friend. But what are the aims of Phezzan, the third force at work behind the scenes? Meanwhile, no sooner is Yang breathing a sigh of relief when Julian returns from his first combat mission than he is summoned to an inquest and departs for the capital of the alliance. As if waiting for this opportunity to strike, however, the imperial military's secret weapon appears right at the gates of Iserlohn. The battle begins! Who will endure?</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yoshiki Tanaka</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421584966</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Yoshiki Tanaka",TRUE,Title,Default Title,9781421584966,shopify,4,deny,manual,1199,,TRUE,FALSE,9781421584966,https://images.isbndb.com/covers/3531403482694.jpg,1,"Legend of the Galactic Heroes, Vol. 3",active
nana-9781421510217,Nana.,"<p>""Contains material that was originally published in English in Shojo beat magazine, January-April 2007 issues""--Colophon.This book is published ""manga-style"", in authentic Japanese right-to-left format.Rated T+ for older teen.Translated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yazawa Aï</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media</td></tr><tr><td><strong>Published</strong></td><td>2007</td></tr><tr><td><strong>Pages</strong></td><td>197</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421510217</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421510217' target='_blank'>Open Library</a></td></tr></table>",VIZ Media,Media > Books,Books,"English, Paper Back, Yazawa Aï, Man-woman relationships, Graphic novels, Fiction, Women, Female friendship, Women rock musicians, Comic books, strips, Comis books, strips, Comics & graphic novels, manga, general, Young women, fiction",TRUE,Title,Default Title,9781421510217,shopify,11,deny,manual,899,,TRUE,FALSE,9781421510217,https://images.isbndb.com/covers/2783913482694.jpg,1,Nana.,active
my-love-story-9781421592145,My love story!,"<p>This book reads from right to left.Rated T for teen.In English. Translated from Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Kazune Kawahara</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Published</strong></td><td>2017</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421592145</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421592145' target='_blank'>Open Library</a></td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Kazune Kawahara, Man-woman relationships, Loneliness, Translations into English, Single men, Comic books, strips, Comics & graphic novels, manga, romance",TRUE,Title,Default Title,9781421592145,shopify,5,deny,manual,899,,TRUE,FALSE,9781421592145,https://images.isbndb.com/covers/3603193482694.jpg,1,My love story!,active
kimi-ni-todoke-from-me-to-you-9781421536880,Kimi ni todoke: From me to you,"<p>Translated from the Japanese.""First published in Japan in 2005 by Shueisha, Inc., Tokyo""--Colophon.Book reads from right to left in the traditional Japanese format.Young Adult Follett Library Resources.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Karuho Shiina</td></tr><tr><td><strong>Publisher</strong></td><td>VIZ Media</td></tr><tr><td><strong>Published</strong></td><td>2011</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421536880</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421536880' target='_blank'>Open Library</a></td></tr></table>",VIZ Media,Media > Books,Books,"English, Soft Cover, Karuho Shiina, High school students, Comic books, strips",TRUE,Title,Default Title,9781421536880,shopify,5,deny,manual,899,,TRUE,FALSE,9781421536880,https://covers.openlibrary.org/b/id/10224709-L.jpg,1,Kimi ni todoke: From me to you,active
one-piece-omnibus-edition-vol-19-9781421583396,"One Piece (Omnibus Edition), Vol. 19","<p><b>Join Monkey D. Luffy and his swashbuckling crew in their search for the ultimate treasure, the One Piece.</b><br><br>As a child, Monkey D. Luffy dreamed of becoming King of the Pirates. But his life changed when he accidentally ate the Gum-Gum Fruit, an enchanted Devil Fruit that gave him the ability to stretch like rubber. Its only drawback? He’ll never be able to swim again—a serious handicap for an aspiring sea dog! Years later, Luffy sets off on his quest to find the “One Piece,” said to be the greatest treasure in the world...<br><br>Luffy’s brother, the infamous pirate Portgaz D. Ace, is being held at Impel Down prison...and he’s scheduled for the chopping block! While breaking into the daunting underwater dungeon to rescue his next of kin, Luffy encounters former enemy Buggy the Clown and the toxically terrible Warden Magellan. Before long, what started as a prison break turns into all-out war with the World Government!</p>
<table><tr><td><strong>Author(s)</strong></td><td>EIICHIRO ODA</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421583396</td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, EIICHIRO ODA",TRUE,Title,Default Title,9781421583396,shopify,6,deny,manual,1299,,TRUE,FALSE,9781421583396,https://images.isbndb.com/covers/3515703482694.jpg,1,"One Piece (Omnibus Edition), Vol. 19",active
natsume-s-book-of-friends-9781421559674,Natsume's book of friends,"<p>Reads from right to left.Rated T for teen.Translated from the Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Yuki Midorikawa</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Pages</strong></td><td>168</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421559674</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421559674' target='_blank'>Open Library</a></td></tr></table>",Viz LLC,Media > Books,Books,"English, Paper Back, Yuki Midorikawa, Yōkai (Japanese folklore), Teenage boys, Supernatural, Comic books, strips, Children's fiction, Cartoons and comics",TRUE,Title,Default Title,9781421559674,shopify,4,deny,manual,899,,TRUE,FALSE,9781421559674,https://images.isbndb.com/covers/3278483482694.jpg,1,Natsume's book of friends,active
my-love-story-9781421571461,My love story!,"<p>Reads from right to left.Rated T for teen.In English. Translated from Japanese.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Kazune Kawahara</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Pages</strong></td><td>185</td></tr><tr><td><strong>Format</strong></td><td>Soft Cover</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781421571461</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781421571461' target='_blank'>Open Library</a></td></tr></table>",Viz LLC,Media > Books,Books,"English, Soft Cover, Kazune Kawahara, Man-woman relationships, Interpersonal relations, Translations into English, Judo, Comic books, strips, Comics & graphic novels, romance",TRUE,Title,Default Title,9781421571461,shopify,10,deny,manual,899,,TRUE,FALSE,9781421571461,https://images.isbndb.com/covers/3396353482694.jpg,1,My love story!,active
nausicaa-valley-wind-gn-vol-07-curr-ptg-c-1-0-0-9781591163558,NAUSICAA VALLEY WIND GN VOL 07 (CURR PTG) (C: 1-0-0),"<p><b>An epic fantasy tale written and illustrated by the legendary director Hayao Miyazaki!</b><br><br>In a long-ago war, humankind set off a devastating ecological disaster. Thriving indistrial societies disappeared. The earth is slowly submerging beneath the expanding Sea of Corruption, an enormous toxic forest that creates mutant insects and releases a miasma of poisonous spores into the air.At the periphery of the sea, tiny kingdoms are scattered on tiny parcels of land. Here lies the Valley of the Wind, a kingdom of barely 500 citizens; a nation given fragile protection from the decaying sea's poisons by the ocean breezes; and home to Nausicaä.<br><br>Now, Princess Nausicaä and the God Warrior, a biotechnological abomination of the war known as the Seven Days of Fire, embark on a journey to the Crypt of Shuwa to seal away the terrible weaponry hidden within. But everyone seems to be conspiring to prevent Nausicaä from carrying out her mission, even the guardian of the crypt himself!</p>
<table><tr><td><strong>Author(s)</strong></td><td>Hayao Miyazaki</td></tr><tr><td><strong>Publisher</strong></td><td>Viz LLC</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781591163558</td></tr></table>",Viz LLC,Media > Books,Books,"English, Paper Back, Hayao Miyazaki",TRUE,Title,Default Title,9781591163558,shopify,10,deny,manual,1299,,TRUE,FALSE,9781591163558,https://images.isbndb.com/covers/14169923482754.jpg,1,NAUSICAA VALLEY WIND GN VOL 07 (CURR PTG) (C: 1-0-0),active
