Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Status
if-you-have-to-cry-go-outside-and-other-things-your-mother-never-told-you-9780061930942,"If You Have to Cry, Go Outside: And Other Things Your Mother Never Told You",<table><tr><td><strong>Author(s)</strong></td><td>Kelly Cutrone</td></tr><tr><td><strong>Publisher</strong></td><td>HarperOne</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780061930942</td></tr></table>,HarperOne,Media > Books,Books,"English, Paper Back, Kelly Cutrone",TRUE,Title,Default Title,9780061930942,shopify,1,deny,manual,850,,TRUE,FALSE,9780061930942,https://covers.openlibrary.org/b/isbn/9780061930942-L.jpg,1,"If You Have to Cry, Go Outside: And Other Things Your Mother Never Told You",active
writing-pakistan-conversations-on-identity-nationhood-and-fiction-9789352640133,"Writing Pakistan: conversations on identity, nationhood and fiction","<p>Also available as an e-book.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Mushtaq Bilal</td></tr><tr><td><strong>Publisher</strong></td><td>HarperCollins Publishers India</td></tr><tr><td><strong>Published</strong></td><td>2016</td></tr><tr><td><strong>Pages</strong></td><td>237</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9789352640133</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9789352640133' target='_blank'>Open Library</a></td></tr></table>",HarperCollins Publishers India,Media > Books,Books,"English, Paper Back, Mushtaq Bilal, Nationalism in literature, Ethnicity in literature, Pakistani Novelists, Interviews, Pakistani fiction (English), History and criticism",TRUE,Title,Default Title,9789352640133,shopify,1,deny,manual,399,,TRUE,FALSE,9789352640133,https://images.isbndb.com/covers/27897903485517.jpg,1,"Writing Pakistan: conversations on identity, nationhood and fiction",active
harry-potter-deathly-hallows-hardcover-ruled-journal-9781608875634,Harry Potter Deathly Hallows Hardcover Ruled Journal,"<table><tr><td><strong>Author(s)</strong></td><td>. Warner Bros. Consumer Products Inc.</td></tr><tr><td><strong>Publisher</strong></td><td>Insight Editions, Insights</td></tr><tr><td><strong>Published</strong></td><td>2015</td></tr><tr><td><strong>Pages</strong></td><td>192</td></tr><tr><td><strong>Format</strong></td><td>Hard Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781608875634</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781608875634' target='_blank'>Open Library</a></td></tr></table>","Insight Editions, Insights",Media > Books,Books,"English, Hard Back, . Warner Bros. Consumer Products Inc.",TRUE,Title,Default Title,9781608875634,shopify,1,deny,manual,1699,,TRUE,FALSE,9781608875634,https://covers.openlibrary.org/b/id/13918705-L.jpg,1,Harry Potter Deathly Hallows Hardcover Ruled Journal,active
highly-illogical-behaviour-9780571330447,Highly Illogical Behaviour,"<table><tr><td><strong>Author(s)</strong></td><td>John Corey Whaley</td></tr><tr><td><strong>Publisher</strong></td><td>Faber & Faber, Limited</td></tr><tr><td><strong>Published</strong></td><td>2016</td></tr><tr><td><strong>Pages</strong></td><td>256</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780571330447</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780571330447' target='_blank'>Open Library</a></td></tr></table>","Faber & Faber, Limited",Media > Books,Books,"English, Paper Back, John Corey Whaley, Children's fiction",TRUE,Title,Default Title,9780571330447,shopify,1,deny,manual,999,,TRUE,FALSE,9780571330447,https://covers.openlibrary.org/b/id/14687369-L.jpg,1,Highly Illogical Behaviour,active
julius-caesar-9780007925469,Julius Caesar,<table><tr><td><strong>Author(s)</strong></td><td>William Shakespeare</td></tr><tr><td><strong>Publisher</strong></td><td>HarperCollins Publishers Limited</td></tr><tr><td><strong>Published</strong></td><td>2013</td></tr><tr><td><strong>Pages</strong></td><td>160</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780007925469</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780007925469' target='_blank'>Open Library</a></td></tr></table>,HarperCollins Publishers Limited,Media > Books,Books,"English, Paper Back, William Shakespeare, Antoine (Marcus Antonius), Assassination, Assassins, Bibliography, Biography, Classic Literature, Conspiracies, Drama, English literature, Fiction",TRUE,Title,Default Title,9780007925469,shopify,1,deny,manual,299,,TRUE,FALSE,9780007925469,https://covers.openlibrary.org/b/id/10916337-L.jpg,1,Julius Caesar,active
beaks-9781570913884,Beaks!,"<p>j-158,132</p>
<table><tr><td><strong>Author(s)</strong></td><td>Sneed B. Collard</td></tr><tr><td><strong>Publisher</strong></td><td>Charlesbridge Pub.</td></tr><tr><td><strong>Published</strong></td><td>2002</td></tr><tr><td><strong>Format</strong></td><td>Trade Pbk</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781570913884</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781570913884' target='_blank'>Open Library</a></td></tr></table>",Charlesbridge Pub.,Media > Books,Books,"English, Trade Pbk, Sneed B. Collard, Juvenile literature, Bill (Anatomy), Birds, Birds, juvenile literature",TRUE,Title,Default Title,9781570913884,shopify,1,deny,manual,750,,TRUE,FALSE,9781570913884,https://covers.openlibrary.org/b/id/7091648-L.jpg,1,Beaks!,active
wickham-hall-9780552172103,Wickham Hall,"<table><tr><td><strong>Author(s)</strong></td><td>Bramley, Cathy</td></tr><tr><td><strong>Publisher</strong></td><td>RANDOM HOUSE</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780552172103</td></tr></table>",RANDOM HOUSE,Media > Books,Books,"English, Paper Back, Bramley, Cathy",TRUE,Title,Default Title,9780552172103,shopify,1,deny,manual,799,,TRUE,FALSE,9780552172103,https://covers.openlibrary.org/b/isbn/9780552172103-L.jpg,1,Wickham Hall,active
suppose-you-meet-a-dinosaur-a-first-book-of-manners-9781101932506,Suppose You Meet A Dinosaur: A First Book Of Manners,<table><tr><td><strong>Author(s)</strong></td><td>Judy Sierra</td></tr><tr><td><strong>Publisher</strong></td><td>RH Childrens Books</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781101932506</td></tr></table>,RH Childrens Books,Media > Books,Books,"English, Paper Back, Judy Sierra",TRUE,Title,Default Title,9781101932506,shopify,1,deny,manual,699,,TRUE,FALSE,9781101932506,https://covers.openlibrary.org/b/isbn/9781101932506-L.jpg,1,Suppose You Meet A Dinosaur: A First Book Of Manners,active
margret-h-a-rey-s-curious-george-and-the-dump-truck-9780395978368,Margret & H.A. Rey's Curious George and the dump truck,"<p>The 1984 edition of this title has a different story line.</p>
<table><tr><td><strong>Author(s)</strong></td><td>Margret Rey, H. A. Rey</td></tr><tr><td><strong>Publisher</strong></td><td>Houghton Mifflin</td></tr><tr><td><strong>Published</strong></td><td>1999</td></tr><tr><td><strong>Pages</strong></td><td>24</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780395978368</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780395978368' target='_blank'>Open Library</a></td></tr></table>",Houghton Mifflin,Media > Books,Books,"English, Paper Back, Margret Rey, H. A. Rey, Juvenile fiction, Curious George (Fictitious character), Monkeys, Dump trucks, Ducks, Fiction, Children's fiction, Camping, fiction, Monkeys, fiction, Trucks, fiction",TRUE,Title,Default Title,9780395978368,shopify,1,deny,manual,299,,TRUE,FALSE,9780395978368,https://covers.openlibrary.org/b/id/258074-L.jpg,1,Margret & H.A. Rey's Curious George and the dump truck,active
living-in-south-africa-9781481470926,Living in . . . South Africa,"<table><tr><td><strong>Author(s)</strong></td><td>Chloe Perkins</td></tr><tr><td><strong>Publisher</strong></td><td>Simon Spotlight</td></tr><tr><td><strong>Published</strong></td><td>Oct 04, 2016</td></tr><tr><td><strong>Pages</strong></td><td>32</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781481470926</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781481470926' target='_blank'>Open Library</a></td></tr></table>",Simon Spotlight,Media > Books,Books,"English, Paper Back, Chloe Perkins, South africa, South africa, juvenile literature",TRUE,Title,Default Title,9781481470926,shopify,1,deny,manual,175,,TRUE,FALSE,9781481470926,https://covers.openlibrary.org/b/id/11179003-L.jpg,1,Living in . . . South Africa,active
chocolate-rose-9781442452992,CHOCOLATE ROSE,"<p><b>The Candy Fairies put on a sweet show for some special visitors to Sugar Valley in this delectable story.</b><br><br>When Princess Lolli’s parents visit the Candy Kingdom, the Candy Fairies know the perfect way to entertain their guests: a talent show! There’s singing! There’s dancing! One Candy Fairy even plays the flute. But as hard as she tries, Cocoa the Chocolate Fairy isn’t the best of performers. She thinks maybe the show would be better if she didn’t participate. But everyone has a special talent—Cocoa just needs to discover what hers is!</p>
<table><tr><td><strong>Author(s)</strong></td><td>PERELMAN, HELEN</td></tr><tr><td><strong>Publisher</strong></td><td>Simon & Schusters</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781442452992</td></tr></table>",Simon & Schusters,Media > Books,Books,"English, Paper Back, PERELMAN, HELEN",TRUE,Title,Default Title,9781442452992,shopify,9,deny,manual,350,,TRUE,FALSE,9781442452992,https://images.isbndb.com/covers/15611133482701.jpg,1,CHOCOLATE ROSE,active
classic-sourdoughs-9781607740070,Classic Sourdoughs,<table><tr><td><strong>Author(s)</strong></td><td>Ed Wood Jean Wood Ed Wood</td></tr><tr><td><strong>Publisher</strong></td><td>Ten Speed Pr</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781607740070</td></tr></table>,Ten Speed Pr,Media > Books,Books,"English, Paper Back, Ed Wood Jean Wood Ed Wood",TRUE,Title,Default Title,9781607740070,shopify,1,deny,manual,1499,,TRUE,FALSE,9781607740070,https://covers.openlibrary.org/b/isbn/9781607740070-L.jpg,1,Classic Sourdoughs,active
sting-in-the-tale-9780099575122,Sting in the Tale,<table><tr><td><strong>Author(s)</strong></td><td>Dave Goulson</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Random House</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Pages</strong></td><td>288</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780099575122</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780099575122' target='_blank'>Open Library</a></td></tr></table>,Penguin Random House,Media > Books,Books,"English, Paper Back, Dave Goulson, Bumblebees, Nature conservation, Bees, Conservation, Ecology, Effect of habitat modification on, Short-haired bumblebee, Dave Goulson, Bumblebee Conservation Trust, Behavior",TRUE,Title,Default Title,9780099575122,shopify,1,deny,manual,1099,,TRUE,FALSE,9780099575122,https://covers.openlibrary.org/b/id/12311753-L.jpg,1,Sting in the Tale,active
the-earth-and-i-9780152063955,The Earth and I,"<table><tr><td><strong>Author(s)</strong></td><td>Frank Asch</td></tr><tr><td><strong>Publisher</strong></td><td>Voyager Books</td></tr><tr><td><strong>Published</strong></td><td>March 1, 2008</td></tr><tr><td><strong>Pages</strong></td><td>32</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780152063955</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780152063955' target='_blank'>Open Library</a></td></tr></table>",Voyager Books,Media > Books,Books,"English, Paper Back, Frank Asch, Fiction, Children's fiction, Boys, fiction, Friendship, fiction, Nature study, fiction",TRUE,Title,Default Title,9780152063955,shopify,2,deny,manual,799,,TRUE,FALSE,9780152063955,https://covers.openlibrary.org/b/id/2325501-L.jpg,1,The Earth and I,active
piggies-in-the-pumpkin-patch-9781570914614,Piggies in the pumpkin patch,<table><tr><td><strong>Author(s)</strong></td><td>Mary Peterson</td></tr><tr><td><strong>Publisher</strong></td><td>Charlesbridge</td></tr><tr><td><strong>Published</strong></td><td>2010</td></tr><tr><td><strong>Format</strong></td><td>Trade Pbk</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781570914614</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781570914614' target='_blank'>Open Library</a></td></tr></table>,Charlesbridge,Media > Books,Books,"English, Trade Pbk, Mary Peterson, Fiction, Pigs, Domestic animals, Farm life, Swine, Juvenile fiction, Children's fiction, Pigs, fiction, Domestic animals, fiction, Farm life, fiction",TRUE,Title,Default Title,9781570914614,shopify,1,deny,manual,525,,TRUE,FALSE,9781570914614,https://covers.openlibrary.org/b/id/9822484-L.jpg,1,Piggies in the pumpkin patch,active
hot-bread-kitchen-cookbook-9780804186179,Hot Bread Kitchen Cookbook,<table><tr><td><strong>Author(s)</strong></td><td>Julia Turshen</td></tr><tr><td><strong>Publisher</strong></td><td>Clarkson Potter</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780804186179</td></tr></table>,Clarkson Potter,Media > Books,Books,"English, Paper Back, Julia Turshen",TRUE,Title,Default Title,9780804186179,shopify,1,deny,manual,2599,,TRUE,FALSE,9780804186179,https://covers.openlibrary.org/b/isbn/9780804186179-L.jpg,1,Hot Bread Kitchen Cookbook,active
getting-unstruck-9781422132326,Getting Unstruck,<table><tr><td><strong>Author(s)</strong></td><td>BUTLER</td></tr><tr><td><strong>Publisher</strong></td><td>Harvard Business Press</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781422132326</td></tr></table>,Harvard Business Press,Media > Books,Books,"English, Paper Back, BUTLER",TRUE,Title,Default Title,9781422132326,shopify,1,deny,manual,1799,,TRUE,FALSE,9781422132326,https://covers.openlibrary.org/b/isbn/9781422132326-L.jpg,1,Getting Unstruck,active
my-mother-s-secret-a-novel-based-on-a-true-holocaust-story-9780425274811,My Mother's Secret: A Novel Based on a True Holocaust Story,<table><tr><td><strong>Author(s)</strong></td><td>J. L. Witterick</td></tr><tr><td><strong>Publisher</strong></td><td>Penguin Publishing Group</td></tr><tr><td><strong>Published</strong></td><td>2014</td></tr><tr><td><strong>Pages</strong></td><td>208</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780425274811</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780425274811' target='_blank'>Open Library</a></td></tr></table>,Penguin Publishing Group,Media > Books,Books,"English, Paper Back, J. L. Witterick, Families, Jews, Fiction, Englisch, Roman, World War (1939-1945) fast (OCoLC)fst01180924, Holocaust, Jewish (1939-1945) fast (OCoLC)fst00958866, World War, 1939-1945, Holocaust, Jewish (1939-1945), History",TRUE,Title,Default Title,9780425274811,shopify,1,deny,manual,1550,,TRUE,FALSE,9780425274811,https://covers.openlibrary.org/b/isbn/9780425274811-L.jpg,1,My Mother's Secret: A Novel Based on a True Holocaust Story,active
teen-angst-naaah-9780385739450,Teen Angst? Naaah . . .,"<table><tr><td><strong>Author(s)</strong></td><td>Ned Vizzini</td></tr><tr><td><strong>Publisher</strong></td><td>Delacorte Books for Young Readers</td></tr><tr><td><strong>Published</strong></td><td>October 12, 2010</td></tr><tr><td><strong>Pages</strong></td><td>288</td></tr><tr><td><strong>Format</strong></td><td>Trade Pbk</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9780385739450</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9780385739450' target='_blank'>Open Library</a></td></tr></table>",Delacorte Books for Young Readers,Media > Books,Books,"English, Trade Pbk, Ned Vizzini, Youths' writings, High school students, Teenagers, Juvenile literature, Biography, Youth, Students, Students, juvenile literature, United states, biography, United states, biography, juvenile literature",TRUE,Title,Default Title,9780385739450,shopify,2,deny,manual,550,,TRUE,FALSE,9780385739450,https://covers.openlibrary.org/b/id/6304592-L.jpg,1,Teen Angst? Naaah . . .,active
peter-f-drucker-reader-selected-articles-from-the-father-of-modern-management-thinking-9781633692190,Peter F. Drucker Reader: Selected Articles from the Father of Modern Management Thinking,<table><tr><td><strong>Author(s)</strong></td><td>Peter F. Drucker</td></tr><tr><td><strong>Publisher</strong></td><td>Harvard Business Review Press</td></tr><tr><td><strong>Published</strong></td><td>2016</td></tr><tr><td><strong>Format</strong></td><td>Paper Back</td></tr><tr><td><strong>Language</strong></td><td>English</td></tr><tr><td><strong>ISBN</strong></td><td>9781633692190</td></tr><tr><td><strong>More Info</strong></td><td><a href='https://openlibrary.org/isbn/9781633692190' target='_blank'>Open Library</a></td></tr></table>,Harvard Business Review Press,Media > Books,Books,"English, Paper Back, Peter F. Drucker, Industrial management, History, Management",TRUE,Title,Default Title,9781633692190,shopify,1,deny,manual,1999,,TRUE,FALSE,9781633692190,https://covers.openlibrary.org/b/id/13172310-L.jpg,1,Peter F. Drucker Reader: Selected Articles from the Father of Modern Management Thinking,active
